classifier,percentage,wfilter,measure,value
bayes,40%,True,recall,0.0
bayes,40%,True,recall,0.311926605505
bayes,40%,True,recall,0.339449541284
bayes,40%,True,recall,0.00854700854701
bayes,40%,True,recall,0.125
bayes,40%,True,recall,0.37037037037
bayes,40%,True,recall,0.0
bayes,40%,True,recall,0.392523364486
bayes,40%,True,recall,0.070796460177
bayes,40%,True,recall,0.302752293578
bayes,40%,True,recall,0.36036036036
bayes,40%,True,recall,0.351851851852
bayes,40%,True,recall,0.0701754385965
bayes,40%,True,recall,0.132743362832
bayes,40%,True,recall,0.234234234234
bayes,40%,True,recall,0.0258620689655
bayes,40%,True,recall,0.0
bayes,40%,True,recall,0.324074074074
bayes,40%,True,recall,0.121739130435
bayes,40%,True,recall,0.0689655172414
bayes,40%,True,recall,0.196428571429
bayes,40%,True,recall,0.042735042735
bayes,40%,True,recall,0.130434782609
bayes,40%,True,recall,0.042735042735
bayes,40%,True,recall,0.221238938053
bayes,40%,True,recall,0.416666666667
bayes,40%,True,recall,0.0
bayes,40%,True,recall,0.0625
bayes,40%,True,recall,0.151785714286
bayes,40%,True,recall,0.205357142857
bayes,40%,True,recall,0.592233009709
bayes,40%,True,recall,0.225225225225
bayes,40%,True,recall,0.321100917431
bayes,40%,True,recall,0.392523364486
bayes,40%,True,f1_score,0.0169491525424
bayes,40%,True,f1_score,0.48275862069
bayes,40%,True,f1_score,0.0833333333333
bayes,40%,True,f1_score,0.804733727811
bayes,40%,True,f1_score,0.0983606557377
bayes,40%,True,f1_score,0.0
bayes,40%,True,f1_score,0.300751879699
bayes,40%,True,f1_score,0.486111111111
bayes,40%,True,f1_score,0.439716312057
bayes,40%,True,f1_score,0.325925925926
bayes,40%,True,f1_score,0.450704225352
bayes,40%,True,f1_score,0.0826446280992
bayes,40%,True,f1_score,0.48951048951
bayes,40%,True,f1_score,0.206349206349
bayes,40%,True,f1_score,0.683229813665
bayes,40%,True,f1_score,0.85393258427
bayes,40%,True,f1_score,0.099173553719
bayes,40%,True,f1_score,0.099173553719
bayes,40%,True,f1_score,0.0173913043478
bayes,40%,True,f1_score,0.739393939394
bayes,40%,True,f1_score,0.596026490066
bayes,40%,True,f1_score,0.115702479339
bayes,40%,True,f1_score,0.0175438596491
bayes,40%,True,f1_score,0.259541984733
bayes,40%,True,f1_score,0.45390070922
bayes,40%,True,f1_score,0.464788732394
bayes,40%,True,f1_score,0.204724409449
bayes,40%,True,f1_score,0.313432835821
bayes,40%,True,f1_score,0.0840336134454
bayes,40%,True,f1_score,0.402877697842
bayes,40%,True,f1_score,0.0
bayes,40%,True,f1_score,0.0
bayes,40%,True,f1_score,0.313432835821
bayes,40%,True,f1_score,0.804733727811
bayes,40%,True,f1_score,0.719512195122
bayes,40%,True,f1_score,0.41726618705
bayes,40%,True,f1_score,0.402877697842
bayes,40%,True,f1_score,0.582781456954
bayes,40%,True,f1_score,0.0336134453782
bayes,40%,True,f1_score,0.300751879699
bayes,40%,True,f1_score,0.0826446280992
bayes,40%,True,f1_score,0.130081300813
bayes,40%,True,f1_score,0.761904761905
bayes,40%,True,f1_score,0.0826446280992
bayes,40%,True,f1_score,0.340740740741
bayes,40%,True,f1_score,0.739393939394
bayes,40%,True,f1_score,0.315789473684
bayes,40%,True,f1_score,0.0983606557377
bayes,40%,True,f1_score,0.486111111111
bayes,40%,True,f1_score,0.333333333333
bayes,40%,True,f1_score,0.115702479339
bayes,40%,True,f1_score,0.0655737704918
bayes,40%,True,f1_score,0.131147540984
bayes,40%,True,f1_score,0.101694915254
bayes,40%,True,f1_score,0.340740740741
bayes,40%,True,f1_score,0.75
bayes,40%,True,f1_score,0.658227848101
bayes,40%,True,f1_score,0.279069767442
bayes,40%,True,f1_score,0.21875
bayes,40%,True,f1_score,0.116666666667
bayes,40%,True,f1_score,0.131147540984
bayes,40%,True,f1_score,0.0
bayes,40%,True,f1_score,0.0173913043478
bayes,40%,True,f1_score,0.0333333333333
bayes,40%,True,f1_score,0.593548387097
bayes,40%,True,f1_score,0.641025641026
bayes,40%,True,f1_score,0.0
bayes,40%,True,f1_score,0.475524475524
bayes,40%,True,f1_score,0.506849315068
bayes,40%,True,f1_score,0.0169491525424
bayes,40%,True,f1_score,0.222222222222
bayes,40%,True,f1_score,0.540540540541
bayes,40%,True,f1_score,0.0
bayes,40%,True,f1_score,0.563758389262
bayes,40%,True,f1_score,0.132231404959
bayes,40%,True,f1_score,0.464788732394
bayes,40%,True,f1_score,0.529801324503
bayes,40%,True,f1_score,0.520547945205
bayes,40%,True,f1_score,0.131147540984
bayes,40%,True,f1_score,0.234375
bayes,40%,True,f1_score,0.379562043796
bayes,40%,True,f1_score,0.0504201680672
bayes,40%,True,f1_score,0.0
bayes,40%,True,f1_score,0.48951048951
bayes,40%,True,f1_score,0.217054263566
bayes,40%,True,f1_score,0.129032258065
bayes,40%,True,f1_score,0.328358208955
bayes,40%,True,f1_score,0.0819672131148
bayes,40%,True,f1_score,0.230769230769
bayes,40%,True,f1_score,0.0819672131148
bayes,40%,True,f1_score,0.36231884058
bayes,40%,True,f1_score,0.588235294118
bayes,40%,True,f1_score,0.0
bayes,40%,True,f1_score,0.117647058824
bayes,40%,True,f1_score,0.263565891473
bayes,40%,True,f1_score,0.340740740741
bayes,40%,True,f1_score,0.743902439024
bayes,40%,True,f1_score,0.367647058824
bayes,40%,True,f1_score,0.486111111111
bayes,40%,True,f1_score,0.563758389262
bayes,40%,True,precision,0.733333333333
bayes,40%,True,precision,0.812967581047
bayes,40%,True,precision,0.744779582367
bayes,40%,True,precision,0.910326086957
bayes,40%,True,precision,0.744186046512
bayes,40%,True,precision,0.720183486239
bayes,40%,True,precision,0.776442307692
bayes,40%,True,precision,0.815461346633
bayes,40%,True,precision,0.804938271605
bayes,40%,True,precision,0.780193236715
bayes,40%,True,precision,0.806930693069
bayes,40%,True,precision,0.742459396752
bayes,40%,True,precision,0.817955112219
bayes,40%,True,precision,0.763593380615
bayes,40%,True,precision,0.866141732283
bayes,40%,True,precision,0.927777777778
bayes,40%,True,precision,0.746511627907
bayes,40%,True,precision,0.746511627907
bayes,40%,True,precision,0.740229885057
bayes,40%,True,precision,0.885333333333
bayes,40%,True,precision,0.843989769821
bayes,40%,True,precision,0.750582750583
bayes,40%,True,precision,0.742528735632
bayes,40%,True,precision,0.768496420048
bayes,40%,True,precision,0.809405940594
bayes,40%,True,precision,0.81141439206
bayes,40%,True,precision,0.761229314421
bayes,40%,True,precision,0.778313253012
bayes,40%,True,precision,0.747099767981
bayes,40%,True,precision,0.796568627451
bayes,40%,True,precision,0.729357798165
bayes,40%,True,precision,0.724770642202
bayes,40%,True,precision,0.778313253012
bayes,40%,True,precision,0.910326086957
bayes,40%,True,precision,0.877984084881
bayes,40%,True,precision,0.800982800983
bayes,40%,True,precision,0.796568627451
bayes,40%,True,precision,0.839285714286
bayes,40%,True,precision,0.735023041475
bayes,40%,True,precision,0.776442307692
bayes,40%,True,precision,0.742459396752
bayes,40%,True,precision,0.75
bayes,40%,True,precision,0.89247311828
bayes,40%,True,precision,0.742459396752
bayes,40%,True,precision,0.784503631961
bayes,40%,True,precision,0.885333333333
bayes,40%,True,precision,0.780722891566
bayes,40%,True,precision,0.744186046512
bayes,40%,True,precision,0.815461346633
bayes,40%,True,precision,0.787439613527
bayes,40%,True,precision,0.750582750583
bayes,40%,True,precision,0.736111111111
bayes,40%,True,precision,0.752336448598
bayes,40%,True,precision,0.753488372093
bayes,40%,True,precision,0.784503631961
bayes,40%,True,precision,0.887399463807
bayes,40%,True,precision,0.859375
bayes,40%,True,precision,0.777511961722
bayes,40%,True,precision,0.763033175355
bayes,40%,True,precision,0.752913752914
bayes,40%,True,precision,0.752336448598
bayes,40%,True,precision,0.720183486239
bayes,40%,True,precision,0.740229885057
bayes,40%,True,precision,0.732718894009
bayes,40%,True,precision,0.838461538462
bayes,40%,True,precision,0.854922279793
bayes,40%,True,precision,0.733944954128
bayes,40%,True,precision,0.813432835821
bayes,40%,True,precision,0.81954887218
bayes,40%,True,precision,0.733333333333
bayes,40%,True,precision,0.767772511848
bayes,40%,True,precision,0.828282828283
bayes,40%,True,precision,0.731651376147
bayes,40%,True,precision,0.835025380711
bayes,40%,True,precision,0.754672897196
bayes,40%,True,precision,0.81141439206
bayes,40%,True,precision,0.820707070707
bayes,40%,True,precision,0.824120603015
bayes,40%,True,precision,0.752336448598
bayes,40%,True,precision,0.767220902613
bayes,40%,True,precision,0.792682926829
bayes,40%,True,precision,0.739030023095
bayes,40%,True,precision,0.729357798165
bayes,40%,True,precision,0.817955112219
bayes,40%,True,precision,0.760663507109
bayes,40%,True,precision,0.747663551402
bayes,40%,True,precision,0.782608695652
bayes,40%,True,precision,0.740139211137
bayes,40%,True,precision,0.762470308789
bayes,40%,True,precision,0.740139211137
bayes,40%,True,precision,0.785888077859
bayes,40%,True,precision,0.838874680307
bayes,40%,True,precision,0.731651376147
bayes,40%,True,precision,0.755244755245
bayes,40%,True,precision,0.773269689737
bayes,40%,True,precision,0.784503631961
bayes,40%,True,precision,0.888
bayes,40%,True,precision,0.790754257908
bayes,40%,True,precision,0.815461346633
bayes,40%,True,precision,0.835025380711
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,recall,1.0
bayes,40%,True,f1_score,0.846153846154
bayes,40%,True,f1_score,0.896836313618
bayes,40%,True,f1_score,0.853723404255
bayes,40%,True,f1_score,0.953058321479
bayes,40%,True,f1_score,0.853333333333
bayes,40%,True,f1_score,0.837333333333
bayes,40%,True,f1_score,0.874154262517
bayes,40%,True,f1_score,0.898351648352
bayes,40%,True,f1_score,0.891928864569
bayes,40%,True,f1_score,0.876526458616
bayes,40%,True,f1_score,0.893150684932
bayes,40%,True,f1_score,0.852197070573
bayes,40%,True,f1_score,0.899862825789
bayes,40%,True,f1_score,0.865951742627
bayes,40%,True,f1_score,0.928270042194
bayes,40%,True,f1_score,0.962536023055
bayes,40%,True,f1_score,0.854860186418
bayes,40%,True,f1_score,0.854860186418
bayes,40%,True,f1_score,0.85072655218
bayes,40%,True,f1_score,0.939179632249
bayes,40%,True,f1_score,0.915395284327
bayes,40%,True,f1_score,0.857523302264
bayes,40%,True,f1_score,0.852242744063
bayes,40%,True,f1_score,0.869095816464
bayes,40%,True,f1_score,0.894664842681
bayes,40%,True,f1_score,0.895890410959
bayes,40%,True,f1_score,0.864429530201
bayes,40%,True,f1_score,0.875338753388
bayes,40%,True,f1_score,0.855245683931
bayes,40%,True,f1_score,0.886766712142
bayes,40%,True,f1_score,0.84350132626
bayes,40%,True,f1_score,0.840425531915
bayes,40%,True,f1_score,0.875338753388
bayes,40%,True,f1_score,0.953058321479
bayes,40%,True,f1_score,0.935028248588
bayes,40%,True,f1_score,0.889495225102
bayes,40%,True,f1_score,0.886766712142
bayes,40%,True,f1_score,0.912621359223
bayes,40%,True,f1_score,0.847277556441
bayes,40%,True,f1_score,0.874154262517
bayes,40%,True,f1_score,0.852197070573
bayes,40%,True,f1_score,0.857142857143
bayes,40%,True,f1_score,0.943181818182
bayes,40%,True,f1_score,0.852197070573
bayes,40%,True,f1_score,0.879240162822
bayes,40%,True,f1_score,0.939179632249
bayes,40%,True,f1_score,0.876860622463
bayes,40%,True,f1_score,0.853333333333
bayes,40%,True,f1_score,0.898351648352
bayes,40%,True,f1_score,0.881081081081
bayes,40%,True,f1_score,0.857523302264
bayes,40%,True,f1_score,0.848
bayes,40%,True,f1_score,0.858666666667
bayes,40%,True,f1_score,0.859416445623
bayes,40%,True,f1_score,0.879240162822
bayes,40%,True,f1_score,0.940340909091
bayes,40%,True,f1_score,0.924369747899
bayes,40%,True,f1_score,0.874831763122
bayes,40%,True,f1_score,0.865591397849
bayes,40%,True,f1_score,0.859042553191
bayes,40%,True,f1_score,0.858666666667
bayes,40%,True,f1_score,0.837333333333
bayes,40%,True,f1_score,0.85072655218
bayes,40%,True,f1_score,0.845744680851
bayes,40%,True,f1_score,0.912133891213
bayes,40%,True,f1_score,0.921787709497
bayes,40%,True,f1_score,0.846560846561
bayes,40%,True,f1_score,0.897119341564
bayes,40%,True,f1_score,0.900826446281
bayes,40%,True,f1_score,0.846153846154
bayes,40%,True,f1_score,0.868632707775
bayes,40%,True,f1_score,0.906077348066
bayes,40%,True,f1_score,0.845033112583
bayes,40%,True,f1_score,0.910096818811
bayes,40%,True,f1_score,0.860186418109
bayes,40%,True,f1_score,0.895890410959
bayes,40%,True,f1_score,0.901525658807
bayes,40%,True,f1_score,0.903581267218
bayes,40%,True,f1_score,0.858666666667
bayes,40%,True,f1_score,0.868279569892
bayes,40%,True,f1_score,0.884353741497
bayes,40%,True,f1_score,0.849933598938
bayes,40%,True,f1_score,0.84350132626
bayes,40%,True,f1_score,0.899862825789
bayes,40%,True,f1_score,0.864064602961
bayes,40%,True,f1_score,0.855614973262
bayes,40%,True,f1_score,0.878048780488
bayes,40%,True,f1_score,0.850666666667
bayes,40%,True,f1_score,0.865229110512
bayes,40%,True,f1_score,0.850666666667
bayes,40%,True,f1_score,0.880108991826
bayes,40%,True,f1_score,0.912378303199
bayes,40%,True,f1_score,0.845033112583
bayes,40%,True,f1_score,0.860557768924
bayes,40%,True,f1_score,0.872139973082
bayes,40%,True,f1_score,0.879240162822
bayes,40%,True,f1_score,0.940677966102
bayes,40%,True,f1_score,0.883152173913
bayes,40%,True,f1_score,0.898351648352
bayes,40%,True,f1_score,0.910096818811
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,0.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,precision,1.0
bayes,60%,True,recall,0.070796460177
bayes,60%,True,recall,0.0
bayes,60%,True,recall,0.37037037037
bayes,60%,True,recall,0.160714285714
bayes,60%,True,recall,0.203539823009
bayes,60%,True,recall,0.261261261261
bayes,60%,True,recall,0.218181818182
bayes,60%,True,recall,0.290909090909
bayes,60%,True,recall,0.509433962264
bayes,60%,True,recall,0.407407407407
bayes,60%,True,recall,0.495238095238
bayes,60%,True,recall,0.105263157895
bayes,60%,True,recall,0.178571428571
bayes,60%,True,recall,0.1875
bayes,60%,True,recall,0.0
bayes,60%,True,recall,0.182608695652
bayes,60%,True,recall,0.16814159292
bayes,60%,True,recall,0.19298245614
bayes,60%,True,recall,0.656862745098
